Name,Price,Image URL
Dhootapapeshwar Shatavari Kalpa - 600g,₹470,https://cdn01.pharmeasy.in/dam/products_otc/V39411/dhootapapeshwar-shatavari-kalpa-600g-2-1671742253.jpg?dim=700x0&dpr=1&q=100
M2 Tone Strip Of 30 Tablets,₹188,https://cdn01.pharmeasy.in/dam/products_otc/207566/charak-m2-tone-tablets-2-1725257634.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Fat Burner|Natural Herbal Blend|Accelerates Calorie Burning - 60,₹799,https://cdn01.pharmeasy.in/dam/products_otc/J29227/everherb-by-pharmeasy-fat-burnernatural-herbal-blendaccelerates-calorie-burning-60-6.01-1741172306.jpg?dim=700x0&dpr=1&q=100
Dabur Shilajit Vitality Capsules Of 30,N/A,https://cdn01.pharmeasy.in/dam/products_otc/051575/dabur-shilajit-vitality-capsules-of-30-1-1669634900.jpg?dim=700x0&dpr=1&q=100
Himalaya Rumalaya Forte Tablets - 30'S,₹210,https://cdn01.pharmeasy.in/dam/products_otc/155140/himalaya-rumalaya-forte-tablets-30s-3-1671740989.jpg?dim=700x0&dpr=1&q=100
Voveran 1% Emulgel 30gm,₹165.5,https://cdn01.pharmeasy.in/dam/products_otc/183580/voveran-1-emulgel-30gm-1-1671741008.jpg?dim=700x0&dpr=1&q=100
Himalaya Gokshura Tablets 60'S,₹250,https://cdn01.pharmeasy.in/dam/products_otc/090550/himalaya-gokshura-tablets-60s-1-1669655308.jpg?dim=700x0&dpr=1&q=100
Kapiva Thar Aloe Vera Juice (With Pulp) 1l| Natural Juice Made Within 4 Hours Of Harvesting,₹299,https://cdn01.pharmeasy.in/dam/products_otc/I10591/kapiva-thar-aloe-vera-juice-with-pulp-1l-natural-juice-made-within-4-hours-of-harvesting-1-1689081617.jpg?dim=700x0&dpr=1&q=100
Charak Addyzoa Strip Of 20 Capsules,₹210,https://cdn01.pharmeasy.in/dam/products_otc/002505/charak-addyzoa-strip-of-20-capsules-2-1685006704.jpg?dim=700x0&dpr=1&q=100
Liveasy Wellness Multivitamin Multimineral - Immunity Booster - Complete Nutrition - Bottle Of 60,₹699,https://cdn01.pharmeasy.in/dam/products_otc/E79162/liveasy-wellness-multivitamin-multimineral-immunity-booster-complete-nutrition-bottle-of-60-6.1-1733480187.jpg?dim=700x0&dpr=1&q=100
Himalaya Speman Tablets - 60'S,₹240,https://cdn01.pharmeasy.in/dam/products_otc/162400/himalaya-speman-tablets-60s-2-1671741076.jpg?dim=700x0&dpr=1&q=100
Kapiva Karela Jamun Juice 1l| Natural Juice Made From Fresh Karela And Jamun Seeds,₹399,https://cdn01.pharmeasy.in/dam/products_otc/I10590/kapiva-karela-jamun-juice-1l-natural-juice-made-from-fresh-karela-and-jamun-seeds-6.1-1696408618.jpg?dim=700x0&dpr=1&q=100
Dynapar Qps Plus Solution 30ml,₹361.7,https://cdn01.pharmeasy.in/dam/products_otc/255319/dynapar-qps-plus-solution-30ml-1-1728287117.jpg?dim=700x0&dpr=1&q=100
Volini Maxx Pain Relief Gel Tube Of 30 G,₹179,https://cdn01.pharmeasy.in/dam/products_otc/I37838/volini-maxx-pain-relief-gel-tube-of-30-g-6.1-1712725348.jpg?dim=700x0&dpr=1&q=100
Omnigel Gel 30 Gm,₹146.4,https://cdn01.pharmeasy.in/dam/products_otc/I26937/omnigel-gel-30-gm-2-1669710416.jpg?dim=700x0&dpr=1&q=100
Refresh Tears 0.5% Bottle Of 10ml Eye Drops,₹137.64,https://cdn01.pharmeasy.in/dam/products_otc/149350/refresh-tears-05-bottle-of-10ml-eye-drops-1-1730873510.jpg?dim=700x0&dpr=1&q=100
Vansaar Aloe Vera Juice - Improves Skin And Hair Health|No Preservatives Or No Added Sugar - 1l,₹280,https://cdn01.pharmeasy.in/dam/products_otc/276013/vansaar-aloe-vera-juice-improves-skin-and-hair-healthno-preservatives-or-no-added-sugar-1l-2-1732189114.jpg?dim=700x0&dpr=1&q=100
Mobiplus Sugar Free Strip Of 10 Tablets,₹399,https://cdn01.pharmeasy.in/dam/products/C62800/mobiplus-sugar-free-strip-of-10-tablets-1-1641538022.jpg?dim=700x0&dpr=1&q=100
