Name,Price,Image URL
Glogeous Advanced Bottle Of 100gm Face Wash Gel,₹1253.5,https://cdn01.pharmeasy.in/dam/products/F79164/glogeous-advanced-tube-of-100gm-face-wash-gel-1-1664871900.jpg?dim=700x0&dpr=1&q=100
Saslic Ds Foaming Salicylic Acid Face Wash 60ml,₹495,https://cdn01.pharmeasy.in/dam/products_otc/193316/saslic-ds-face-wash-60ml-1-1671740772.jpg?dim=700x0&dpr=1&q=100
Newish Aloe Vera Gel For Face & Hair 99% Pure Aloe Vera With Vitamin E Gel For Skin And Hair 3 Pack,₹1197,https://cdn01.pharmeasy.in/dam/products_otc/E39583/newish-aloe-vera-gel-for-face-hair-99-pure-aloe-vera-with-vitamin-e-gel-for-skin-and-hair-3-pack-2-1671744475.jpg?dim=700x0&dpr=1&q=100
New Aquasoft Max Intensive Moisturising Cream 100 Gm,₹455,https://cdn01.pharmeasy.in/dam/products_otc/I38331/new-aquasoft-max-intensive-moisturising-cream-100-gm-1-1740838983.jpg?dim=700x0&dpr=1&q=100
Fabessentials Rose Petal Cocoa Butter Lip Butter 5 Gm,N/A,https://cdn01.pharmeasy.in/dam/products_otc/Q73308/fabessentials-rose-petal-cocoa-butter-lip-butter-5-gm-2-1709028917.jpg?dim=700x0&dpr=1&q=100
Tvaksh Faceguard Sunscreen Spf-30 50 Gm,₹861,https://cdn01.pharmeasy.in/dam/products_otc/Z00982/tvaksh-faceguard-sunscreen-spf-30-50-gm-2-1684847805.jpg?dim=700x0&dpr=1&q=100
Fixderma Shadow Spf 50+ Gel 75gm,₹625,https://cdn01.pharmeasy.in/dam/products_otc/H17394/fixderma-shadow-spf-50-gel-75gm-2-1722337124.jpg?dim=700x0&dpr=1&q=100
Vaseline Intensive Care Cocoa Glow Body Lotion - 400 Ml,₹499,https://cdn01.pharmeasy.in/dam/products_otc/T39964/vaseline-intensive-care-cocoa-glow-body-lotion-400-ml-2-1740477437.jpg?dim=700x0&dpr=1&q=100
Dermosys Vitamin C Glow Booster Serum For Brightening & Depigmentant | For All Skin Types - 30ml,₹790,https://cdn01.pharmeasy.in/dam/products_otc/J86787/dermosys-vitamin-c-glow-booster-serum-for-brightening-depigmentant-for-all-skin-types-30ml-2-1700712819.jpg?dim=700x0&dpr=1&q=100
"Refresh Papaya Face Wash 100ml, Pack Of 2",₹220,https://cdn01.pharmeasy.in/dam/products_otc/N86325/refresh-papaya-face-wash-100ml-pack-of-2-6.1-1703136121.jpg?dim=700x0&dpr=1&q=100
Dermistry Retinol Hyaluronic Anti Aging Night Moisturizer Wrinkles Free Skin Fine Lines Repair Cream,₹375,https://cdn01.pharmeasy.in/dam/products_otc/S34102/dermistry-anti-aging-repair-protect-night-cream-retinol-hyaluronic-acid-wrinkles-fine-lines-50ml-2-1707303247.jpg?dim=700x0&dpr=1&q=100
Fixderma Shadow Tinted Sunscreen Spf 50 | Sunscreen With Vitamin E - 30gm,₹495,https://cdn01.pharmeasy.in/dam/products_otc/T90537/fixderma-shadow-tinted-sunscreen-spf-50-sunscreen-with-vitamin-e-30gm-2-1717768737.jpg?dim=700x0&dpr=1&q=100
Cetaphil Restoraderm Skin Restoring And Body Wash - 295ml,₹1830,https://cdn01.pharmeasy.in/dam/products_otc/254224/cetaphil-restoraderm-skin-restoring-and-body-wash-295ml-2-1671740874.jpg?dim=700x0&dpr=1&q=100
Venusia Moisturizing Cream For Dry Sensitive Skin Box Of 100 G,₹531,https://cdn01.pharmeasy.in/dam/products_otc/X39340/venusia-moisturizing-cream-for-dry-sensitive-skin-box-of-100-g-2-1691231585.jpg?dim=700x0&dpr=1&q=100
Nmf E Body Wash 450ml,₹850,https://cdn01.pharmeasy.in/dam/products_otc/I13428/nmf-e-body-wash-450ml-2-1669710155.jpg?dim=700x0&dpr=1&q=100
Acnestar Soap Pack Of 4,₹420,https://cdn01.pharmeasy.in/dam/products_otc/Q99165/acnestar-soap-pack-of-4-2-1686549573.jpg?dim=700x0&dpr=1&q=100
Hymos Lotion 200ml,₹599,https://cdn01.pharmeasy.in/dam/products_otc/H81273/hymos-lotion-200ml-2-1669711276.jpg?dim=700x0&dpr=1&q=100
Bio-Oil Specialist Skin Care Oil - Scars Stretch Mark Ageing Uneven Skin Tone 60 Ml,₹625,https://cdn01.pharmeasy.in/dam/products_otc/I05890/bio-oil-specialist-skin-care-oil-scars-stretch-mark-ageing-uneven-skin-tone-60-ml-1-1669634988.jpg?dim=700x0&dpr=1&q=100
Aquasoft Moisturise Tube Of 150gm Cream,₹493,https://cdn01.pharmeasy.in/dam/products_otc/013306/aquasoft-moisturise-tube-of-150gm-cream-2-1680862774.jpg?dim=700x0&dpr=1&q=100
Venusia Moisturizing Lotion - 100ml,₹481.5,https://cdn01.pharmeasy.in/dam/products_otc/209143/venusia-moisturizing-lotion-100ml-2-1669655213.jpg?dim=700x0&dpr=1&q=100
Cos-Iq Aha Glycolic Acid 10% Face Cleanser | Face Wash For Acne & Pimple| Men & Women 100 Ml,₹349,https://cdn01.pharmeasy.in/dam/products_otc/O37155/cos-iq-aha-glycolic-acid-10-face-cleanser-face-wash-for-acne-pimple-men-women-100-ml-2-1728026160.jpg?dim=700x0&dpr=1&q=100
Newisheucalyptus Oil For Hair Pain Relief|Undiluted Aromatherapy Therapeutic Grade 30ml-Pack Of 2,₹518.7,https://cdn01.pharmeasy.in/dam/products_otc/E84696/newisheucalyptus-oil-for-hair-pain-reliefundiluted-aromatherapy-therapeutic-grade-30ml-pack-of-2-2-1671743711.jpg?dim=700x0&dpr=1&q=100
Nivea Soft Light Moisturizer Of 300 Ml,₹650,https://cdn01.pharmeasy.in/dam/products_otc/I40924/nivea-soft-light-moisturizer-of-300-ml-2-1679372254.jpg?dim=700x0&dpr=1&q=100
Venusia Sunscreen - Spf 115 Pa++++ Tinted Sunscreen || Full Spectrum Protection |50 G X Pack Of 2,₹1700,https://cdn01.pharmeasy.in/dam/products_otc/N98945/venusia-sunscreen-spf-115-pa-tinted-sunscreen-full-spectrum-protection-50-g-x-pack-of-2-2-1722337685.jpg?dim=700x0&dpr=1&q=100
Newish Pure Aloe Vera Gel Combo For Face Skin & Hair 130 Ml (Pack Of 2),₹598,https://cdn01.pharmeasy.in/dam/products_otc/P47284/newish-pure-aloe-vera-gel-combo-for-face-skin-hair-130-ml-pack-of-2-2-1671744482.jpg?dim=700x0&dpr=1&q=100
Moiz Xl Hydro Boost Cream 500gm,N/A,https://cdn01.pharmeasy.in/dam/products_otc/U97158/moiz-xl-hydro-boost-cream-500gm-2-1706014755.jpg?dim=700x0&dpr=1&q=100
Cetaphil Daily Exfoliating Cleanser - 178ml,₹930,https://cdn01.pharmeasy.in/dam/products_otc/J88908/cetaphil-daily-exfoliating-cleanser-178ml-2-1654165558.jpg?dim=700x0&dpr=1&q=100
Brinton Uv Doux Spf 50 Tube Of 50gm Silicone Sunscreen Gel,₹799,https://cdn01.pharmeasy.in/dam/products_otc/I01037/uv-doux-spf-50-tube-of-50gm-silicone-sunscreen-gel-2-1707908006.jpg?dim=700x0&dpr=1&q=100
Moiz Lmf 48 - Face & Body Lotion 75ml,₹375,https://cdn01.pharmeasy.in/dam/products_otc/C45064/moiz-lmf-48-face-body-lotion-75ml-1-1720167839.jpg?dim=700x0&dpr=1&q=100
Dermosys Vitamin C Glow Booster Cream For Brightening & Depigmentant | For All Skin Types - 50ml,₹790,https://cdn01.pharmeasy.in/dam/products_otc/Z26775/dermosys-vitamin-c-glow-booster-cream-for-brightening-depigmentant-for-all-skin-types-50ml-2-1700712392.jpg?dim=700x0&dpr=1&q=100
Cipla Vc15 Vitamin C Serum (15 Ml),₹2392,https://cdn01.pharmeasy.in/dam/products_otc/T56472/cipla-vc15-vitamin-c-serum-15-ml-2-1671744614.jpg?dim=700x0&dpr=1&q=100
Excela Max Moisturiser 200gm,₹559,https://cdn01.pharmeasy.in/dam/products_otc/I40304/excela-max-moisturiser-200gm-2-1669710611.jpg?dim=700x0&dpr=1&q=100
Nivea Body Milk Moisturizing Lotion Bottle Of 400 Ml,₹495,https://cdn01.pharmeasy.in/dam/products_otc/I40905/nivea-body-milk-moisturizing-lotion-bottle-of-400-ml-2-1679372245.jpg?dim=700x0&dpr=1&q=100
Revibra A15 Pure Retinol Vitamin A Cream Fights Signs Of Early Aging Improves Skin Elasticity,₹2523.5,https://cdn01.pharmeasy.in/dam/products_otc/I02744/revibra-a15-pure-retinol-vitamin-a-cream-fights-signs-of-early-aging-improves-skin-elasticity-2-1671740846.jpg?dim=700x0&dpr=1&q=100
Venusia Moisturizing Lotion (Non-Comedogenic) Bottle Of 200 Ml,₹725,https://cdn01.pharmeasy.in/dam/products_otc/242434/venusia-moisturizing-lotion-non-comedogenic-bottle-of-200-ml-2-1671740816.jpg?dim=700x0&dpr=1&q=100
Cetaphil Oily Skin Cleanser - 125ml,₹699,https://cdn01.pharmeasy.in/dam/products_otc/038124/cetaphil-oily-skin-cleanser-125ml-2-1697881907.jpg?dim=700x0&dpr=1&q=100
Venusia Soft + Moisturizing Lotion For Sensitive Skin Relieves Excessive Dryness & Itching 100ml,₹466,https://cdn01.pharmeasy.in/dam/products_otc/I13683/venusia-soft-moisturizing-lotion-for-sensitive-skin-relieves-excessive-dryness-itching-100ml-1-1676893792.jpg?dim=700x0&dpr=1&q=100
Moiz Mm 2% Squat Jar Of 150gm Cream,₹430,https://cdn01.pharmeasy.in/dam/products/241085/moiz-mm-cream-150gm-1-1641530976.jpg?dim=700x0&dpr=1&q=100
Brinton Uv Doux Spf 50 Pa +++ Tube Of 75gm Silicone Sunscreen Gel,₹1045,https://cdn01.pharmeasy.in/dam/products_otc/G65543/uv-doux-spf-50-pa-tube-of-75gm-silicone-sunscreen-gel-2-1713157025.jpg?dim=700x0&dpr=1&q=100
Cos-Iq Vitamin C-23% Face Serum 30ml | Only 2 Ingredients | Safe Effective Skin Brightening Serum,₹999,https://cdn01.pharmeasy.in/dam/products_otc/N06307/cos-iq-vitamin-c-23-face-serum-30ml-only-2-ingredients-safe-effective-skin-brightening-serum-2-1728026739.jpg?dim=700x0&dpr=1&q=100
Fair Insta Spf 30 Tube Of 20gm Cream,₹682,https://cdn01.pharmeasy.in/dam/products/S26610/fair-insta-spf-30-tube-of-20gm-cream-1-1647435759.jpg?dim=700x0&dpr=1&q=100
Newish Aloevera Gel Moisturizer For Face Enriched With Turmeric For Face & Skin 200gm,₹259.35,https://cdn01.pharmeasy.in/dam/products_otc/Q31097/newish-aloevera-gel-moisturizer-for-face-enriched-with-turmeric-for-face-skin-200gm-2-1671744508.jpg?dim=700x0&dpr=1&q=100
Fixderma Shadow Sunscreen Spf 50+ Cream For Dry Skin With Pa+++ Protection - 40g,₹325,https://cdn01.pharmeasy.in/dam/products_otc/U50792/fixderma-shadow-sunscreen-spf-50-cream-for-dry-skin-with-pa-protection-40g-2-1717771146.jpg?dim=700x0&dpr=1&q=100
Kapiva Pure Aloe Vera Skin Gel - Hydrating Gel For Face - 500g,₹450,https://cdn01.pharmeasy.in/dam/products_otc/E36450/kapiva-pure-aloe-vera-skin-gel-hydrating-gel-for-face-500g-2-1722492127.jpg?dim=700x0&dpr=1&q=100
Cerave Foaming Daily Gel Cleanser For Normal To Oily Skin - 236ml,₹1150,https://cdn01.pharmeasy.in/dam/products_otc/H33222/cerave-foaming-daily-gel-cleanser-for-normal-to-oily-skin-236ml-6.01-1701424990.jpg?dim=700x0&dpr=1&q=100
Cerave Hydrating Non-Foaming Daily Facial Cleanser For Normal To Dry Skin - 236ml,₹690,https://cdn01.pharmeasy.in/dam/products_otc/M19792/cerave-hydrating-non-foaming-daily-facial-cleanser-for-normal-to-dry-skin-236ml-6.01-1701425403.jpg?dim=700x0&dpr=1&q=100
Fabessentials Sandalwood Eucalyptus Saffron Body Lotion 250 Ml,₹375,https://cdn01.pharmeasy.in/dam/products_otc/P70021/fabessentials-sandalwood-eucalyptus-saffron-body-lotion-250-ml-2-1709028660.jpg?dim=700x0&dpr=1&q=100
Maxisoft Moisturizing Lotion Ph 5.5 | 100 Ml | Pack Of 2,₹590,https://cdn01.pharmeasy.in/dam/products_otc/W12716/maxisoft-moisturizing-lotion-100-ml-with-almond-cocoa-butter-pack-of-2-2-1697011508.jpg?dim=700x0&dpr=1&q=100
N/A,N/A,N/A
Physiogel Calming Relief Ai Bottle Of 100ml Lotion,₹730,https://cdn01.pharmeasy.in/dam/products/I39915/physiogel-calming-relief-ai-bottle-of-100ml-lotion-1-1670498583.jpg?dim=700x0&dpr=1&q=100
Venusia Max Intensive Moisturizing Lotion For All Skin Type 300gm,₹801.5,https://cdn01.pharmeasy.in/dam/products_otc/263100/venusia-max-intensive-moisturizing-lotion-for-all-skin-type-300gm-2-1719922935.jpg?dim=700x0&dpr=1&q=100
Glutone Face Wash 100ml,₹399,https://cdn01.pharmeasy.in/dam/products_otc/I40808/glutone-face-wash-100ml-2-1728024619.jpg?dim=700x0&dpr=1&q=100
Rivela Lite Spf 50 Pa++++ Sunscreen Cream 60 G,₹1067,https://cdn01.pharmeasy.in/dam/products_otc/I36318/rivela-lite-spf-50-pa-sunscreen-60-g-1-1726658769.jpg?dim=700x0&dpr=1&q=100
Neem Foam Face Wash |Anti-Acne|Dead Skin Removal |Deep Cleansing| Men & Women 100% Ayurvedic (200ml),₹999,https://cdn01.pharmeasy.in/dam/products_otc/F45754/neem-foam-face-wash-anti-acnedead-skin-removal-deep-cleansing-men-women-100-ayurvedic-200ml-2-1723786538.jpg?dim=700x0&dpr=1&q=100
"Wishcare Vitamin C+ Pure Glow Face Wash - With Vitamin C, Hyaluronic Acid & Niacinamide 150ml",₹399,https://cdn01.pharmeasy.in/dam/products_otc/D30891/wishcare-vitamin-c-pure-glow-face-wash-with-vitamin-c-hyaluronic-acid-niacinamide-150ml-2-1708577060.jpg?dim=700x0&dpr=1&q=100
Ahaglow Advanced Tube Of 200gm Face Wash Gel,₹798,https://cdn01.pharmeasy.in/dam/products_otc/T14325/ahaglow-advanced-tube-of-200gm-face-wash-gel-2-1690790078.jpg?dim=700x0&dpr=1&q=100
Bare Anatomy Expert Anti-Frizz Leave-In Conditioner For Smooth | Shiny Hair | All Hair Types-150ml,₹599,https://cdn01.pharmeasy.in/dam/products_otc/H76137/bare-anatomy-expert-anti-frizz-leave-in-conditioner-for-smooth-shiny-hair-all-hair-types-150ml-2-1710156274.jpg?dim=700x0&dpr=1&q=100
Neutrogena Ultra Sheer Dry Touch Sunblock Spf 50+ 80ml,₹780,https://cdn01.pharmeasy.in/dam/products_otc/O94291/neutrogena-ultra-sheer-dry-touch-sunblock-spf-50-88ml-2-1720504399.jpg?dim=700x0&dpr=1&q=100
Fixderma Shadow Spf 30+ Pa+++ Tube Of 75gm Gel,₹450,https://cdn01.pharmeasy.in/dam/products_otc/I44105/fixderma-shadow-spf-30-pa-tube-of-75gm-gel-2-1717767673.jpg?dim=700x0&dpr=1&q=100
Boroline Bo Lips Flavoured Lip Balm | Chocolate Favoured Natural Lip Care (10 Gm) (Pack Of 6),₹450,https://cdn01.pharmeasy.in/dam/products_otc/D13125/boroline-bo-lips-flavoured-lip-balm-chocolate-favoured-natural-lip-care-10-gm-pack-of-6-2-1677246970.jpg?dim=700x0&dpr=1&q=100
Newish Rosemary Essential Oil For Hair Growth Skin Therapeutic Grade And Diffuser Aroma 30ml,₹399,https://cdn01.pharmeasy.in/dam/products_otc/P71562/newish-rosemary-essential-oil-for-hair-growth-skin-therapeutic-grade-and-diffuser-aroma-30ml-2-1671744542.jpg?dim=700x0&dpr=1&q=100
Brinton Uv Doux Blue Light Spf 50 Pa+++ For All Skin Types Sunscreen Gel 50gm,₹880,https://cdn01.pharmeasy.in/dam/products_otc/H18977/uv-doux-blue-light-spf-50-pa-for-all-skin-types-sunscreen-gel-50gm-2-1728881437.jpg?dim=700x0&dpr=1&q=100
La Shield Lite Spf 50+ & Pa+++ Anti-Tanning Sunscreen Gel 50gm,₹980,https://cdn01.pharmeasy.in/dam/products_otc/265174/la-shield-lite-spf-50-pa-anti-tanning-sunscreen-gel-50gm-2-1671740887.jpg?dim=700x0&dpr=1&q=100
Liril Lime & Tea Tree Oil Soap 125 G (Pack Of 6),₹482,https://cdn01.pharmeasy.in/dam/products_otc/G15500/liril-lime-tea-tree-oil-soap-125-g-pack-of-6-2-1674204618.jpg?dim=700x0&dpr=1&q=100
Avarta Lightening Under Eye Cream Reduces Dark Circles & Pigmentation For Firm Under Eyes Skin 10g,₹912,https://cdn01.pharmeasy.in/dam/products_otc/255091/avarta-lightening-under-eye-cream-reduces-dark-circles-pigmentation-for-firm-under-eyes-skin-10g-1-1671740836.jpg?dim=700x0&dpr=1&q=100
Hydronic Spf 15 Lip Balm 8gm,₹349,https://cdn01.pharmeasy.in/dam/products/I43306/hydronic-spf-15-lip-balm-8gm-box-front-1-1614695115.jpg?dim=700x0&dpr=1&q=100
Nmf E Spf 40+ Lip Care Cream 10gm,N/A,https://cdn01.pharmeasy.in/dam/products_otc/264232/nmf-e-spf-40-lip-care-cream-10gm-6.1-1732190390.jpg?dim=700x0&dpr=1&q=100
Cetaphil Moisturising Lotion (Normal To Combination Sensitive Skin) - 250ml,₹1199,https://cdn01.pharmeasy.in/dam/products_otc/D21634/cetaphil-moisturising-lotion-normal-to-combination-sensitive-skin-250ml-2-1666018732.jpg?dim=700x0&dpr=1&q=100
Moiz Cleansing Lotion - Face & Body 400ml,₹770,https://cdn01.pharmeasy.in/dam/products_otc/Q60400/moiz-cleansing-lotion-face-body-400ml-2-1731301288.jpg?dim=700x0&dpr=1&q=100
Himalaya Purifying Neem Face Wash 300ml,₹385,https://cdn01.pharmeasy.in/dam/products_otc/I48066/himalaya-purifying-neem-face-wash-300ml-2-1669711341.jpg?dim=700x0&dpr=1&q=100
Cetafresh Cleansing Lotion 200ml,₹600,https://cdn01.pharmeasy.in/dam/products_otc/I13765/cetafresh-cleansing-lotion-200ml-1-1669710163.jpg?dim=700x0&dpr=1&q=100
Mankind Moisawave Cream | Lightweight | 72h Moisture Lockdown | For All Skin Type | 100g,₹460,https://cdn01.pharmeasy.in/dam/products_otc/C29249/moisawave-tube-of-100gm-moisturizing-cream-2-1740651301.jpg?dim=700x0&dpr=1&q=100
Rivela Spf 50 Sunscreen Lotion 50ml,₹653,https://cdn01.pharmeasy.in/dam/products_otc/242336/rivela-spf-50-sunscreen-lotion-50ml-1-1707461548.jpg?dim=700x0&dpr=1&q=100
Cetaphil Moisturising Cream 80g And Gentle Skin Cleanser 250 Ml Combo,N/A,https://cdn01.pharmeasy.in/dam/products_otc/U71372/cetaphil-moisturising-cream-80g-and-gentle-skin-cleanser-250-ml-combo-2-1671743874.jpg?dim=700x0&dpr=1&q=100
Acne Uv Spf 50 Gel 50gm,₹915,https://cdn01.pharmeasy.in/dam/products_otc/I44880/acne-uv-spf-50-gel-50gm-1-1726144503.jpg?dim=700x0&dpr=1&q=100
Wishcare 10% Aha + 1% Bha Body Lotion - Smooths Rough & Bumpy Skin - Lactic Acid Body Lotion (200ml),₹499,https://cdn01.pharmeasy.in/dam/products_otc/E46130/wishcare-10-aha-1-bha-body-lotion-smooths-rough-bumpy-skin-lactic-acid-body-lotion-2-1707905447.jpg?dim=700x0&dpr=1&q=100
Wishcare Tinted Ceramide Lip Balm With Spf50 Pa+++ - Kojic Acid - Lip Lightening & Protection (5g),₹299,https://cdn01.pharmeasy.in/dam/products_otc/Q99469/wishcare-tinted-ceramide-lip-balm-with-spf50-pa-kojic-acid-for-lip-lightening-protection-2-1707904773.jpg?dim=700x0&dpr=1&q=100
Elovera Imf Cream Moisturizing Cream 75 Gm,₹420,https://cdn01.pharmeasy.in/dam/products_otc/X68130/elovera-imf-cream-moisturizing-cream-75-gm-2-1697697783.jpg?dim=700x0&dpr=1&q=100
Kojiglo Gold Paraben Free Cream 20gm,₹550,https://cdn01.pharmeasy.in/dam/products_otc/I35700/kojiglo-gold-paraben-free-cream-20gm-1-1669710403.jpg?dim=700x0&dpr=1&q=100
Ekran 30 Silicone Spf 30 Plus Tube Of 30g Sunscreen Gel,₹455,https://cdn01.pharmeasy.in/dam/products/382811/ekran-30-silicone-spf-30-plus-tube-of-30g-sunscreen-gel-1-1697622010.jpg?dim=700x0&dpr=1&q=100
Acrofy Acne Lotion | For Sebum Control | Bottle | 50gm,₹792,https://cdn01.pharmeasy.in/dam/products_otc/255410/acrofy-acne-lotion-for-sebum-control-bottle-50gm-6.1-1739173222.jpg?dim=700x0&dpr=1&q=100
Dermistry Kojic Acid Brightening Lightening Fairness Dull Skin Pigmentation Tan Removal Face Wash,₹325,https://cdn01.pharmeasy.in/dam/products_otc/N41804/dermistry-kojic-acid-niacinamide-skin-brightening-fairness-dull-skin-tan-removal-face-wash-100-ml-2-1707303349.jpg?dim=700x0&dpr=1&q=100
Tedibar Bathing Bar 100g Pack Of 2 (Soap Free For Sensitive Skin),₹505,https://cdn01.pharmeasy.in/dam/products_otc/C79042/tedibar-bathing-bar-100g-pack-of-2-soap-free-for-sensitive-skin-1-1702541978.jpg?dim=700x0&dpr=1&q=100
Hydronic Moist Cream 50gm,₹349,https://cdn01.pharmeasy.in/dam/products_otc/I12562/hydronic-moist-cream-50gm-1-1669710151.jpg?dim=700x0&dpr=1&q=100
Aveeno Daily Moisturising Lotion For Normal And Dry Sensitive Skin Bottle Of 354ml,₹1190,https://cdn01.pharmeasy.in/dam/products_otc/W41317/aveeno-daily-moisturizing-lotion-354ml-2-1700550460.jpg?dim=700x0&dpr=1&q=100
